disruption_id,role_id,industry_id,year,automation_risk_score,ai_replacement_index,future_safe_score
3426,25,10,2020,19.63,16.22,81.05
3427,25,10,2021,19.33,16.4,81.57
3428,25,10,2022,22.17,24.11,77.47
3429,25,10,2023,28.33,27.57,72.68
3430,25,10,2024,23.67,20.67,75.95
3431,25,11,2018,23.85,18.61,77.6
3432,25,11,2019,24.79,26.36,75.43
3433,25,11,2020,19.28,21.54,80.54
3434,25,11,2021,23.2,24.61,77.46
3435,25,11,2022,27.86,25.46,73.23
3436,25,11,2023,27.48,30.39,72.67
3437,25,11,2024,30.68,25.36,68.2
3438,25,12,2018,16.9,20.85,84.03
3439,25,12,2019,22.43,19.63,76.15
3440,25,12,2020,17.85,19.08,83.23
3441,25,12,2021,25.14,21.25,75.1
3442,25,12,2022,23.08,20.98,75.67
3443,25,12,2023,28.35,26.63,71.3
3444,25,12,2024,26.3,23.1,74.02
3445,25,13,2018,17.82,19.0,81.4
3446,25,13,2019,15.27,17.84,83.59
3447,25,13,2020,22.45,21.39,76.3
3448,25,13,2021,20.3,15.74,80.07
3449,25,13,2022,23.87,26.84,76.22
3450,25,13,2023,21.49,21.52,79.12
3451,25,13,2024,27.67,26.65,72.37
3452,25,14,2018,17.81,18.73,80.81
3453,25,14,2019,21.33,21.51,78.56
3454,25,14,2020,17.34,20.25,82.38
3455,25,14,2021,21.46,17.27,79.97
3456,25,14,2022,23.52,19.04,77.71
3457,25,14,2023,23.5,25.66,77.82
3458,25,14,2024,24.48,26.65,74.04
3459,25,15,2018,19.25,19.88,80.78
3460,25,15,2019,18.7,16.57,82.73
3461,25,15,2020,19.89,18.16,79.2
3462,25,15,2021,19.8,21.0,81.41
3463,25,15,2022,23.84,25.53,75.53
3464,25,15,2023,22.08,21.1,78.72
3465,25,15,2024,27.89,27.2,70.97
3466,25,16,2018,17.54,19.71,80.99
3467,25,16,2019,18.11,21.97,81.45
3468,25,16,2020,21.85,19.42,79.6
3469,25,16,2021,18.96,20.8,81.8
3470,25,16,2022,25.73,24.6,75.49
3471,25,16,2023,27.07,27.88,73.08
3472,25,16,2024,24.15,27.33,75.66
3473,25,17,2018,19.67,20.29,79.03
3474,25,17,2019,22.89,27.91,78.19
3475,25,17,2020,24.74,24.16,75.95
3476,25,17,2021,20.75,18.29,80.35
3477,25,17,2022,23.65,25.42,76.21
3478,25,17,2023,28.48,29.96,72.49
3479,25,17,2024,28.52,29.35,71.97
3480,25,18,2018,18.19,20.58,80.74
3481,25,18,2019,20.99,18.57,78.77
3482,25,18,2020,21.61,20.72,77.66
3483,25,18,2021,23.56,22.86,75.78
3484,25,18,2022,26.53,28.18,72.2
3485,25,18,2023,24.31,24.68,74.7
3486,25,18,2024,27.07,27.66,71.8
3487,25,19,2018,22.83,27.15,77.36
3488,25,19,2019,17.58,18.19,82.99
3489,25,19,2020,22.11,21.96,78.42
3490,25,19,2021,20.49,20.75,78.08
3491,25,19,2022,21.84,23.86,78.06
3492,25,19,2023,27.42,23.09,72.52
3493,25,19,2024,26.25,25.39,72.42
3494,25,20,2018,20.0,17.46,78.64
3495,25,20,2019,22.31,20.16,78.96
3496,25,20,2020,20.45,19.06,80.12
3497,25,20,2021,23.17,20.21,76.11
3498,25,20,2022,22.54,26.09,77.29
3499,25,20,2023,26.07,23.91,72.69
3500,25,20,2024,27.61,28.57,72.05
3501,26,1,2018,16.01,16.93,83.27
3502,26,1,2019,15.74,18.05,85.16
3503,26,1,2020,14.75,13.23,84.93
3504,26,1,2021,15.53,14.32,84.79
3505,26,1,2022,21.79,17.85,77.52
3506,26,1,2023,21.95,21.89,78.28
3507,26,1,2024,22.19,26.07,78.54
3508,26,2,2018,16.01,16.53,84.63
3509,26,2,2019,15.1,18.77,83.51
3510,26,2,2020,14.01,14.56,86.09
3511,26,2,2021,15.03,18.02,84.84
3512,26,2,2022,23.21,17.93,78.04
3513,26,2,2023,20.95,22.42,78.33
3514,26,2,2024,22.85,25.5,77.34
3515,26,3,2018,15.25,14.2,85.3
3516,26,3,2019,15.25,13.84,86.24
3517,26,3,2020,12.2,16.28,86.86
3518,26,3,2021,17.47,15.75,83.53
3519,26,3,2022,16.95,19.78,83.5
3520,26,3,2023,22.34,26.29,77.24
3521,26,3,2024,22.44,25.38,76.25
3522,26,4,2018,15.18,19.11,83.66
3523,26,4,2019,16.19,14.11,85.14
3524,26,4,2020,11.18,10.87,87.88
3525,26,4,2021,12.39,11.6,88.97
3526,26,4,2022,15.57,16.62,84.84
3527,26,4,2023,18.69,16.32,81.8
3528,26,4,2024,18.31,18.07,80.49
3529,26,5,2018,10.73,10.11,89.97
3530,26,5,2019,16.65,17.58,83.2
3531,26,5,2020,12.25,12.13,89.13
3532,26,5,2021,15.73,18.3,84.65
3533,26,5,2022,15.55,13.56,83.4
3534,26,5,2023,18.84,16.28,81.82
3535,26,5,2024,19.89,20.38,79.08
3536,26,6,2018,14.84,17.92,85.02
3537,26,6,2019,11.58,10.34,89.81
3538,26,6,2020,18.56,20.82,81.3
3539,26,6,2021,19.03,15.68,81.64
3540,26,6,2022,20.61,21.33,80.69
3541,26,6,2023,23.95,25.6,76.56
3542,26,6,2024,21.18,21.37,78.52
3543,26,7,2018,11.54,11.12,89.32
3544,26,7,2019,14.4,14.67,84.41
3545,26,7,2020,12.34,13.87,88.04
3546,26,7,2021,13.32,15.4,87.54
3547,26,7,2022,17.61,19.33,82.55
3548,26,7,2023,22.88,22.1,76.78
3549,26,7,2024,20.14,20.97,81.26
3550,26,8,2018,9.6,6.98,90.99
3551,26,8,2019,15.54,18.14,84.18
3552,26,8,2020,13.26,13.2,87.43
3553,26,8,2021,12.28,13.9,87.6
3554,26,8,2022,20.29,23.61,81.07
3555,26,8,2023,18.54,17.01,81.03
3556,26,8,2024,18.49,17.41,80.57
3557,26,9,2018,13.49,9.82,86.22
3558,26,9,2019,14.78,14.33,85.83
3559,26,9,2020,15.29,12.93,85.84
3560,26,9,2021,11.74,10.08,87.78
3561,26,9,2022,17.32,14.01,84.03
3562,26,9,2023,19.15,16.83,81.56
3563,26,9,2024,21.09,19.77,77.7
3564,26,10,2018,15.43,15.43,84.93
3565,26,10,2019,11.0,8.46,89.67
3566,26,10,2020,17.61,18.72,81.48
3567,26,10,2021,17.49,16.12,82.47
3568,26,10,2022,14.19,12.9,85.33
3569,26,10,2023,16.18,16.22,82.85
3570,26,10,2024,21.99,23.61,78.39
3571,26,11,2018,11.17,8.07,88.56
3572,26,11,2019,16.67,16.98,82.16
3573,26,11,2020,13.4,16.53,86.8
3574,26,11,2021,17.76,16.24,83.34
3575,26,11,2022,20.29,21.39,79.32
3576,26,11,2023,20.4,18.3,79.13
3577,26,11,2024,24.08,20.89,74.49
3578,26,12,2018,10.4,8.17,88.71
3579,26,12,2019,11.02,10.1,89.63
3580,26,12,2020,15.05,16.42,85.31
3581,26,12,2021,16.81,14.59,83.12
3582,26,12,2022,14.96,12.34,84.87
3583,26,12,2023,17.37,20.27,82.41
3584,26,12,2024,21.52,20.34,79.19
3585,26,13,2018,10.95,10.3,87.77
3586,26,13,2019,9.77,9.89,91.48
3587,26,13,2020,12.33,12.51,88.5
3588,26,13,2021,16.41,14.46,83.56
3589,26,13,2022,12.07,9.37,88.76
3590,26,13,2023,13.7,15.14,85.49
3591,26,13,2024,17.7,19.68,83.51
3592,26,14,2018,11.15,12.1,88.71
3593,26,14,2019,9.86,11.75,88.98
3594,26,14,2020,10.0,12.78,90.59
3595,26,14,2021,14.47,12.33,84.9
3596,26,14,2022,16.2,13.32,85.13
3597,26,14,2023,16.33,16.71,83.6
3598,26,14,2024,16.23,14.75,84.89
3599,26,15,2018,13.16,15.46,86.01
3600,26,15,2019,11.14,9.04,89.13
3601,26,15,2020,11.67,13.13,86.83
3602,26,15,2021,10.37,13.17,90.5
3603,26,15,2022,16.23,14.3,83.25
3604,26,15,2023,19.2,20.16,79.58
3605,26,15,2024,20.21,19.13,79.54
3606,26,16,2018,11.72,12.12,87.21
3607,26,16,2019,12.64,13.34,88.0
3608,26,16,2020,12.96,13.02,85.95
3609,26,16,2021,10.91,9.05,90.06
3610,26,16,2022,16.45,13.36,84.02
3611,26,16,2023,14.39,14.92,84.57
3612,26,16,2024,18.48,18.95,80.56
3613,26,17,2018,16.11,13.42,82.52
3614,26,17,2019,15.42,11.11,83.18
3615,26,17,2020,16.48,18.57,84.24
3616,26,17,2021,15.22,14.89,84.64
3617,26,17,2022,16.09,19.34,85.22
3618,26,17,2023,19.49,17.67,81.9
3619,26,17,2024,21.72,21.92,78.28
3620,26,18,2018,13.81,15.77,86.22
3621,26,18,2019,16.46,13.98,83.6
3622,26,18,2020,14.33,13.87,86.99
3623,26,18,2021,15.38,14.86,85.3
3624,26,18,2022,17.37,18.36,83.65
3625,26,18,2023,20.37,21.62,80.71
3626,26,18,2024,21.24,22.64,77.56
3627,26,19,2018,15.3,18.27,85.99
3628,26,19,2019,15.24,13.81,84.19
3629,26,19,2020,13.41,17.08,85.81
3630,26,19,2021,16.38,18.17,82.16
3631,26,19,2022,15.14,18.35,84.1
3632,26,19,2023,17.79,16.28,81.11
3633,26,19,2024,23.6,22.59,76.83
3634,26,20,2018,15.49,14.87,84.4
3635,26,20,2019,11.63,9.45,89.09
3636,26,20,2020,12.08,14.16,89.26
3637,26,20,2021,13.41,11.25,86.07
3638,26,20,2022,20.15,19.26,80.63
3639,26,20,2023,20.37,22.49,78.83
3640,26,20,2024,21.33,17.65,79.79
3641,27,1,2018,13.46,12.82,86.54
3642,27,1,2019,14.59,13.3,84.41
3643,27,1,2020,18.92,21.13,81.68
3644,27,1,2021,14.62,15.55,84.64
3645,27,1,2022,15.88,16.27,83.11
3646,27,1,2023,23.6,23.36,75.72
3647,27,1,2024,23.85,25.68,75.4
3648,27,2,2018,13.51,17.1,85.88
3649,27,2,2019,17.85,14.93,82.02
3650,27,2,2020,18.26,20.29,81.77
3651,27,2,2021,19.92,20.02,81.11
3652,27,2,2022,16.88,14.95,84.11
3653,27,2,2023,23.67,20.01,77.19
3654,27,2,2024,24.35,27.59,74.92
3655,27,3,2018,15.06,12.8,84.86
3656,27,3,2019,11.59,13.79,87.09
3657,27,3,2020,14.75,15.91,84.78
3658,27,3,2021,16.05,14.78,82.61
3659,27,3,2022,19.76,19.63,81.55
3660,27,3,2023,20.22,18.63,79.87
3661,27,3,2024,23.53,24.55,77.1
3662,27,4,2018,13.44,9.53,86.91
3663,27,4,2019,12.75,9.54,87.92
3664,27,4,2020,15.36,14.48,85.3
3665,27,4,2021,16.1,17.91,82.43
3666,27,4,2022,13.41,14.86,85.35
3667,27,4,2023,18.69,15.51,82.09
3668,27,4,2024,21.79,26.29,77.62
3669,27,5,2018,11.43,13.0,88.82
3670,27,5,2019,12.1,11.1,88.52
3671,27,5,2020,17.52,15.4,83.09
3672,27,5,2021,16.08,15.01,84.86
3673,27,5,2022,18.18,14.43,82.92
3674,27,5,2023,17.72,15.31,82.67
3675,27,5,2024,17.58,16.68,81.75
3676,27,6,2018,13.71,16.46,87.49
3677,27,6,2019,16.43,14.42,82.85
3678,27,6,2020,13.4,14.36,86.9
3679,27,6,2021,16.58,17.7,83.8
3680,27,6,2022,15.82,13.68,85.36
3681,27,6,2023,20.41,23.87,81.07
3682,27,6,2024,21.09,20.04,79.43
3683,27,7,2018,11.77,13.98,88.83
3684,27,7,2019,15.54,14.6,83.43
3685,27,7,2020,11.63,8.61,87.24
3686,27,7,2021,11.99,13.49,87.39
3687,27,7,2022,20.64,19.0,80.05
3688,27,7,2023,16.2,13.45,85.18
3689,27,7,2024,22.53,17.45,78.81
3690,27,8,2018,12.73,13.11,85.95
3691,27,8,2019,12.39,13.66,88.43
3692,27,8,2020,10.96,9.92,89.39
3693,27,8,2021,11.31,12.56,89.72
3694,27,8,2022,15.91,16.94,82.6
3695,27,8,2023,15.51,15.66,85.81
3696,27,8,2024,20.57,24.21,79.76
3697,27,9,2018,13.96,14.92,86.12
3698,27,9,2019,12.43,12.9,86.69
3699,27,9,2020,10.94,10.04,89.47
3700,27,9,2021,12.8,13.09,86.8
3701,27,9,2022,16.16,17.25,82.98
3702,27,9,2023,18.86,14.55,79.85
3703,27,9,2024,15.48,16.94,84.19
3704,27,10,2018,12.22,9.11,87.48
3705,27,10,2019,11.56,11.08,87.38
3706,27,10,2020,12.17,13.95,86.88
3707,27,10,2021,12.46,9.65,86.29
3708,27,10,2022,16.62,20.34,83.99
3709,27,10,2023,17.59,15.17,82.14
3710,27,10,2024,16.93,14.05,83.77
3711,27,11,2018,10.18,11.36,89.48
3712,27,11,2019,16.09,15.76,82.54
3713,27,11,2020,12.43,11.3,87.01
3714,27,11,2021,19.02,18.65,81.56
3715,27,11,2022,15.32,17.31,84.2
3716,27,11,2023,18.5,16.16,80.96
3717,27,11,2024,20.43,19.6,81.01
3718,27,12,2018,8.86,9.04,90.87
3719,27,12,2019,16.18,16.76,83.52
3720,27,12,2020,15.46,19.91,85.06
3721,27,12,2021,12.54,11.49,86.01
3722,27,12,2022,19.32,20.83,81.82
3723,27,12,2023,18.55,18.26,80.22
3724,27,12,2024,16.32,19.81,83.44
3725,27,13,2018,10.68,12.46,88.29
3726,27,13,2019,8.5,5.88,90.63
3727,27,13,2020,10.88,10.99,89.02
3728,27,13,2021,11.78,14.88,88.44
3729,27,13,2022,13.9,14.9,85.51
3730,27,13,2023,17.76,17.25,83.65
3731,27,13,2024,19.43,21.66,80.59
3732,27,14,2018,8.23,6.25,93.02
3733,27,14,2019,14.02,14.79,85.19
3734,27,14,2020,12.83,12.11,88.36
3735,27,14,2021,14.51,16.36,84.28
3736,27,14,2022,15.35,13.4,84.55
3737,27,14,2023,14.41,13.95,84.46
3738,27,14,2024,19.44,21.0,79.36
3739,27,15,2018,9.78,9.07,91.47
3740,27,15,2019,14.73,17.98,86.25
3741,27,15,2020,11.03,10.47,88.05
3742,27,15,2021,12.46,11.05,86.5
3743,27,15,2022,15.54,16.8,82.97
3744,27,15,2023,18.62,21.32,80.29
3745,27,15,2024,15.01,15.23,84.8
3746,27,16,2018,13.2,13.45,87.97
3747,27,16,2019,12.77,14.68,88.58
3748,27,16,2020,11.46,15.22,88.04
3749,27,16,2021,13.73,12.88,86.68
3750,27,16,2022,16.16,12.83,83.33
3751,27,16,2023,16.2,20.12,85.18
3752,27,16,2024,21.15,21.26,80.24
3753,27,17,2018,9.46,11.54,89.75
3754,27,17,2019,14.5,15.16,86.52
3755,27,17,2020,15.26,16.32,83.65
3756,27,17,2021,16.28,17.74,82.59
3757,27,17,2022,16.92,17.77,81.93
3758,27,17,2023,19.78,20.24,81.36
3759,27,17,2024,20.2,21.28,78.47
3760,27,18,2018,14.67,15.11,83.9
3761,27,18,2019,13.32,11.03,85.69
3762,27,18,2020,16.99,20.7,82.19
3763,27,18,2021,16.14,17.59,83.9
3764,27,18,2022,18.7,15.47,80.58
3765,27,18,2023,19.91,16.74,79.2
3766,27,18,2024,22.1,23.54,77.85
3767,27,19,2018,15.99,16.22,84.16
3768,27,19,2019,16.81,16.83,82.64
3769,27,19,2020,11.76,10.1,89.53
3770,27,19,2021,15.74,15.56,85.05
3771,27,19,2022,18.29,15.5,81.57
3772,27,19,2023,16.46,19.88,83.99
3773,27,19,2024,22.28,23.3,76.23
3774,27,20,2018,9.94,13.01,89.6
3775,27,20,2019,11.92,12.32,88.73
3776,27,20,2020,15.96,16.79,85.19
3777,27,20,2021,12.81,12.76,85.73
3778,27,20,2022,19.16,20.73,80.0
3779,27,20,2023,19.98,24.23,79.28
3780,27,20,2024,20.61,16.0,80.37
3781,28,1,2018,34.23,29.15,66.12
3782,28,1,2019,35.46,35.16,65.81
3783,28,1,2020,38.45,33.9,60.51
3784,28,1,2021,34.64,28.16,64.95
3785,28,1,2022,39.19,41.29,59.48
3786,28,1,2023,39.9,38.8,58.82
3787,28,1,2024,43.16,44.1,57.13
3788,28,2,2018,37.85,33.83,63.38
3789,28,2,2019,36.75,29.51,63.37
3790,28,2,2020,33.19,28.42,67.97
3791,28,2,2021,39.46,36.69,60.7
3792,28,2,2022,38.69,33.99,61.66
3793,28,2,2023,39.23,36.73,61.51
3794,28,2,2024,44.55,44.54,55.54
3795,28,3,2018,31.0,33.99,68.29
3796,28,3,2019,32.0,34.76,69.08
3797,28,3,2020,31.0,30.96,70.32
3798,28,3,2021,34.47,33.71,66.78
3799,28,3,2022,34.59,37.64,64.94
3800,28,3,2023,38.48,37.56,62.11
3801,28,3,2024,37.48,37.72,61.27
3802,28,4,2018,32.93,33.62,67.52
3803,28,4,2019,28.89,26.22,70.55
3804,28,4,2020,34.24,34.31,64.31
3805,28,4,2021,30.16,30.78,71.08
3806,28,4,2022,35.49,33.17,65.77
3807,28,4,2023,40.44,37.44,58.38
3808,28,4,2024,35.34,34.31,66.07
3809,28,5,2018,31.42,34.08,69.48
3810,28,5,2019,33.19,29.26,67.03
3811,28,5,2020,36.04,35.7,63.95
3812,28,5,2021,36.39,35.47,63.0
3813,28,5,2022,38.36,41.44,60.32
3814,28,5,2023,37.36,35.22,61.21
3815,28,5,2024,37.41,42.35,63.66
3816,28,6,2018,29.68,26.35,71.75
3817,28,6,2019,32.42,33.32,68.21
3818,28,6,2020,32.89,33.77,68.29
3819,28,6,2021,33.1,26.94,66.25
3820,28,6,2022,36.34,34.4,63.94
3821,28,6,2023,41.25,34.87,58.97
3822,28,6,2024,40.93,41.7,58.79
3823,28,7,2018,29.42,24.37,71.04
3824,28,7,2019,30.03,29.79,70.25
3825,28,7,2020,30.76,29.77,70.47
3826,28,7,2021,36.44,35.37,63.41
3827,28,7,2022,33.83,31.45,64.86
3828,28,7,2023,37.59,36.24,61.31
3829,28,7,2024,37.03,32.11,62.93
3830,28,8,2018,31.27,26.83,67.46
3831,28,8,2019,29.67,34.23,69.63
3832,28,8,2020,29.39,28.03,72.1
3833,28,8,2021,34.52,27.54,64.36
3834,28,8,2022,33.34,33.99,67.24
3835,28,8,2023,36.33,32.13,63.01
3836,28,8,2024,39.17,35.56,60.43
3837,28,9,2018,27.12,27.29,71.92
3838,28,9,2019,34.0,32.02,64.9
3839,28,9,2020,30.62,30.2,70.12
3840,28,9,2021,35.84,41.22,63.21
3841,28,9,2022,37.1,33.55,61.77
3842,28,9,2023,39.48,42.24,60.72
3843,28,9,2024,37.12,32.45,62.68
3844,28,10,2018,30.28,32.85,70.2
3845,28,10,2019,30.8,35.56,69.89
3846,28,10,2020,33.8,36.61,65.35
3847,28,10,2021,36.98,41.16,64.23
3848,28,10,2022,35.48,33.91,64.24
3849,28,10,2023,34.79,31.02,64.86
3850,28,10,2024,39.25,39.8,60.57
3851,28,11,2018,31.42,28.3,69.92
3852,28,11,2019,35.76,37.0,65.01
3853,28,11,2020,33.65,30.42,67.62
3854,28,11,2021,37.81,41.1,63.45
3855,28,11,2022,37.99,38.79,60.71
3856,28,11,2023,38.61,37.92,61.42
3857,28,11,2024,40.95,42.94,59.15
3858,28,12,2018,33.26,35.91,66.47
3859,28,12,2019,30.7,33.97,69.67
3860,28,12,2020,33.3,29.98,67.25
3861,28,12,2021,30.27,28.37,68.46
3862,28,12,2022,33.81,28.93,66.14
3863,28,12,2023,36.46,38.34,62.61
3864,28,12,2024,38.65,37.02,62.0
3865,28,13,2018,32.47,29.37,68.77
3866,28,13,2019,30.42,25.09,69.25
3867,28,13,2020,30.16,28.93,69.45
3868,28,13,2021,33.03,27.11,67.04
3869,28,13,2022,34.03,29.08,64.7
3870,28,13,2023,36.53,32.77,62.98
3871,28,13,2024,36.96,34.77,63.16
3872,28,14,2018,27.07,25.34,72.49
3873,28,14,2019,29.22,32.01,70.59
3874,28,14,2020,31.47,34.06,68.47
3875,28,14,2021,33.01,32.88,65.96
3876,28,14,2022,35.23,30.94,65.29
3877,28,14,2023,37.98,34.35,60.6
3878,28,14,2024,39.08,33.22,60.02
3879,28,15,2018,32.1,31.21,66.83
3880,28,15,2019,29.35,25.2,71.53
3881,28,15,2020,29.65,30.98,68.93
3882,28,15,2021,29.91,31.35,69.55
3883,28,15,2022,34.11,29.31,66.94
3884,28,15,2023,36.33,35.29,62.99
3885,28,15,2024,35.07,40.01,66.2
3886,28,16,2018,31.34,29.07,67.89
3887,28,16,2019,33.69,34.07,65.94
3888,28,16,2020,34.74,38.47,64.95
3889,28,16,2021,34.56,31.92,66.87
3890,28,16,2022,33.64,30.16,65.27
3891,28,16,2023,39.51,40.29,60.41
3892,28,16,2024,35.35,33.7,65.04
3893,28,17,2018,28.37,24.45,71.44
3894,28,17,2019,31.43,31.7,69.87
3895,28,17,2020,35.65,31.46,63.84
3896,28,17,2021,36.1,33.85,63.44
3897,28,17,2022,37.23,36.9,63.31
3898,28,17,2023,35.02,33.26,64.5
3899,28,17,2024,41.23,38.55,59.94
3900,28,18,2018,32.2,27.33,68.07
3901,28,18,2019,35.31,38.19,65.69
3902,28,18,2020,32.89,32.8,66.95
3903,28,18,2021,37.03,40.19,61.69
3904,28,18,2022,38.4,33.69,63.04
3905,28,18,2023,37.49,35.39,63.14
3906,28,18,2024,42.16,45.64,58.95
3907,28,19,2018,33.2,29.7,66.02
3908,28,19,2019,32.06,31.55,68.73
3909,28,19,2020,33.4,32.86,66.53
3910,28,19,2021,31.73,33.96,67.97
3911,28,19,2022,37.73,35.0,62.31
3912,28,19,2023,41.07,43.73,59.02
3913,28,19,2024,42.07,39.28,57.89
3914,28,20,2018,33.89,36.27,64.91
3915,28,20,2019,32.78,33.23,67.61
3916,28,20,2020,30.54,29.47,69.69
3917,28,20,2021,33.56,32.36,66.69
3918,28,20,2022,37.74,39.79,61.94
3919,28,20,2023,36.9,38.26,62.42
3920,28,20,2024,38.42,42.9,62.57
3921,29,1,2018,10.28,13.36,89.14
3922,29,1,2019,10.19,10.53,90.24
3923,29,1,2020,14.27,15.99,86.06
3924,29,1,2021,14.81,16.69,85.43
3925,29,1,2022,14.43,15.24,86.4
3926,29,1,2023,18.87,20.47,81.68
3927,29,1,2024,18.91,19.06,81.78
3928,29,2,2018,10.45,13.87,88.66
3929,29,2,2019,12.41,12.87,88.55
3930,29,2,2020,12.43,15.88,86.78
3931,29,2,2021,12.17,13.11,87.2
3932,29,2,2022,19.3,20.38,79.25
3933,29,2,2023,19.31,23.44,81.08
3934,29,2,2024,19.14,19.11,79.66
3935,29,3,2018,7.76,11.29,92.4
3936,29,3,2019,11.85,14.52,88.84
3937,29,3,2020,10.61,9.1,87.98
3938,29,3,2021,10.08,9.89,90.2
3939,29,3,2022,18.03,19.06,82.42
3940,29,3,2023,14.34,15.78,86.56
3941,29,3,2024,17.06,14.09,84.1
3942,29,4,2018,6.51,4.92,92.46
3943,29,4,2019,6.65,9.79,93.37
3944,29,4,2020,13.62,13.41,87.65
3945,29,4,2021,11.83,8.43,89.45
3946,29,4,2022,10.95,10.25,89.42
3947,29,4,2023,16.06,20.38,83.14
3948,29,4,2024,14.18,15.53,87.21
3949,29,5,2018,7.41,9.77,93.64
3950,29,5,2019,7.69,10.34,92.12
3951,29,5,2020,9.91,10.05,88.72
3952,29,5,2021,9.2,8.05,90.19
3953,29,5,2022,13.95,17.05,85.02
3954,29,5,2023,16.96,14.19,82.72
3955,29,5,2024,15.91,15.56,84.06
3956,29,6,2018,13.69,10.57,85.63
3957,29,6,2019,9.71,9.97,91.04
3958,29,6,2020,14.99,16.03,85.01
3959,29,6,2021,12.74,11.54,86.42
3960,29,6,2022,14.87,17.68,85.05
3961,29,6,2023,14.41,16.64,85.87
3962,29,6,2024,17.87,14.96,83.3
3963,29,7,2018,10.14,7.02,89.39
3964,29,7,2019,7.91,7.03,92.35
3965,29,7,2020,12.3,16.02,88.22
3966,29,7,2021,13.94,11.85,86.05
3967,29,7,2022,13.24,9.87,85.41
3968,29,7,2023,15.39,17.78,84.97
3969,29,7,2024,14.66,11.97,85.4
3970,29,8,2018,9.92,10.86,91.09
3971,29,8,2019,7.15,5.61,92.98
3972,29,8,2020,9.26,9.0,90.49
3973,29,8,2021,10.89,9.72,89.55
3974,29,8,2022,15.92,12.39,85.11
3975,29,8,2023,18.45,18.55,80.61
3976,29,8,2024,15.52,17.1,83.73
3977,29,9,2018,6.75,5.08,93.03
3978,29,9,2019,8.15,9.33,92.5
3979,29,9,2020,12.19,11.96,87.01
3980,29,9,2021,7.71,8.76,91.08
3981,29,9,2022,9.55,8.96,91.6
3982,29,9,2023,18.34,17.17,82.81
3983,29,9,2024,18.83,16.74,81.12
3984,29,10,2018,9.64,8.45,88.95
3985,29,10,2019,11.73,9.97,87.46
3986,29,10,2020,11.06,10.91,88.54
3987,29,10,2021,8.89,7.5,90.25
3988,29,10,2022,16.85,19.24,84.64
3989,29,10,2023,17.59,16.53,83.41
3990,29,10,2024,15.48,13.5,84.85
3991,29,11,2018,10.28,13.43,90.71
3992,29,11,2019,12.55,15.86,86.39
3993,29,11,2020,13.42,12.2,86.89
3994,29,11,2021,13.3,14.27,85.81
3995,29,11,2022,11.98,11.64,88.9
3996,29,11,2023,15.96,16.81,85.35
3997,29,11,2024,20.52,15.7,78.4
3998,29,12,2018,11.09,10.42,88.81
3999,29,12,2019,12.05,15.24,88.81
4000,29,12,2020,10.14,10.39,90.63
4001,29,12,2021,10.73,10.21,88.2
4002,29,12,2022,11.24,14.49,87.45
4003,29,12,2023,15.69,17.95,85.02
4004,29,12,2024,15.79,13.66,84.6
4005,29,13,2018,10.31,11.67,88.93
4006,29,13,2019,7.1,9.06,92.59
4007,29,13,2020,11.65,13.04,87.63
4008,29,13,2021,10.33,8.89,89.47
4009,29,13,2022,9.6,8.81,90.96
4010,29,13,2023,12.44,11.86,87.95
4011,29,13,2024,11.12,10.03,87.6
4012,29,14,2018,7.58,8.85,92.39
4013,29,14,2019,6.73,5.18,93.68
4014,29,14,2020,8.11,8.97,90.63
4015,29,14,2021,12.34,9.25,88.11
4016,29,14,2022,15.49,13.26,84.14
4017,29,14,2023,13.86,13.52,85.94
4018,29,14,2024,17.93,12.91,81.06
4019,29,15,2018,8.61,6.4,91.37
4020,29,15,2019,9.9,12.36,88.63
4021,29,15,2020,7.66,9.17,91.84
4022,29,15,2021,9.86,9.91,91.43
4023,29,15,2022,9.45,10.28,89.93
4024,29,15,2023,11.21,12.5,87.43
4025,29,15,2024,16.43,15.92,84.94
4026,29,16,2018,6.43,7.43,93.7
4027,29,16,2019,9.8,8.77,89.09
4028,29,16,2020,8.23,7.16,90.56
4029,29,16,2021,8.54,8.8,91.22
4030,29,16,2022,12.47,12.75,87.39
4031,29,16,2023,14.31,15.9,84.53
4032,29,16,2024,16.82,19.87,81.87
4033,29,17,2018,8.05,9.47,92.66
4034,29,17,2019,10.51,12.75,89.37
4035,29,17,2020,13.91,12.39,85.04
4036,29,17,2021,8.54,7.62,91.14
4037,29,17,2022,11.39,10.71,87.91
4038,29,17,2023,12.68,17.19,87.3
4039,29,17,2024,17.25,17.71,82.08
4040,29,18,2018,13.36,14.5,85.52
4041,29,18,2019,10.39,11.09,89.86
4042,29,18,2020,10.68,11.12,89.62
4043,29,18,2021,11.33,9.91,88.52
4044,29,18,2022,18.29,18.94,82.39
4045,29,18,2023,19.78,20.45,80.09
4046,29,18,2024,15.16,13.36,85.04
4047,29,19,2018,11.11,8.55,88.68
4048,29,19,2019,11.08,13.78,89.25
4049,29,19,2020,10.47,10.03,88.29
4050,29,19,2021,11.71,10.81,87.25
4051,29,19,2022,17.24,14.97,81.73
4052,29,19,2023,15.15,11.41,85.91
4053,29,19,2024,17.74,21.24,83.41
4054,29,20,2018,8.34,10.21,90.98
4055,29,20,2019,8.46,10.58,91.44
4056,29,20,2020,7.7,4.93,91.27
4057,29,20,2021,13.22,13.16,87.54
4058,29,20,2022,16.79,15.84,84.06
4059,29,20,2023,18.77,19.22,81.22
