trend_id,role_id,country_id,year,quarter,avg_salary_usd,salary_growth_pct,median_salary_usd
2324,6,32,2024,,38525.11,12.87,36193.87
2325,6,33,2018,,30775.53,,28151.17
2326,6,33,2019,,32526.6,5.69,30646.36
2327,6,33,2020,,33839.75,4.04,32202.46
2328,6,33,2021,,35231.17,4.11,33581.98
2329,6,33,2022,,37542.22,6.56,36203.46
2330,6,33,2023,,41826.25,11.41,39691.84
2331,6,33,2024,,46300.47,10.7,42323.76
2332,6,34,2018,,38767.41,,35796.68
2333,6,34,2019,,40095.05,3.42,37251.25
2334,6,34,2020,,41894.26,4.49,39499.19
2335,6,34,2021,,44783.73,6.9,42587.05
2336,6,34,2022,,48016.7,7.22,44626.14
2337,6,34,2023,,54719.08,13.96,52376.91
2338,6,34,2024,,61989.56,13.29,56714.93
2339,6,35,2018,,21180.35,,19380.49
2340,6,35,2019,,21835.86,3.09,20465.25
2341,6,35,2020,,22735.43,4.12,21011.66
2342,6,35,2021,,24177.95,6.34,22027.58
2343,6,35,2022,,25189.95,4.19,23381.94
2344,6,35,2023,,28607.27,13.57,27464.07
2345,6,35,2024,,31497.87,10.1,29230.62
2346,6,36,2018,,15440.44,,14441.21
2347,6,36,2019,,16344.7,5.86,15678.88
2348,6,36,2020,,16804.47,2.81,15423.83
2349,6,36,2021,,17916.62,6.62,16450.75
2350,6,36,2022,,19044.1,6.29,18196.65
2351,6,36,2023,,22075.35,15.92,20863.73
2352,6,36,2024,,25545.15,15.72,23479.61
2353,6,37,2018,,16244.51,,15187.61
2354,6,37,2019,,17043.16,4.92,16461.93
2355,6,37,2020,,17978.07,5.49,16384.21
2356,6,37,2021,,18962.49,5.48,17854.4
2357,6,37,2022,,20325.95,7.19,19694.8
2358,6,37,2023,,23382.79,15.04,21529.74
2359,6,37,2024,,27253.08,16.55,25233.68
2360,6,38,2018,,20368.37,,18975.01
2361,6,38,2019,,21216.57,4.16,19525.83
2362,6,38,2020,,22380.3,5.49,20499.33
2363,6,38,2021,,24361.98,8.85,22944.44
2364,6,38,2022,,26345.02,8.14,24659.62
2365,6,38,2023,,29784.1,13.05,28637.75
2366,6,38,2024,,33857.53,13.68,31338.45
2367,6,39,2018,,45735.03,,41885.21
2368,6,39,2019,,48275.13,5.55,46419.59
2369,6,39,2020,,50817.8,5.27,48940.2
2370,6,39,2021,,53923.59,6.11,50150.69
2371,6,39,2022,,56299.45,4.41,54457.89
2372,6,39,2023,,62941.89,11.8,59493.57
2373,6,39,2024,,73358.6,16.55,70397.02
2374,6,40,2018,,54657.14,,51014.83
2375,6,40,2019,,57619.84,5.42,54698.48
2376,6,40,2020,,60082.83,4.27,57078.44
2377,6,40,2021,,62787.13,4.5,60872.2
2378,6,40,2022,,67539.75,7.57,64270.12
2379,6,40,2023,,76238.15,12.88,73357.81
2380,6,40,2024,,87130.68,14.29,82572.02
2381,6,41,2018,,40095.33,,37783.21
2382,6,41,2019,,41987.43,4.72,38676.01
2383,6,41,2020,,43663.25,3.99,42040.96
2384,6,41,2021,,46988.9,7.62,43497.38
2385,6,41,2022,,48882.95,4.03,47001.04
2386,6,41,2023,,56796.16,16.19,54694.2
2387,6,41,2024,,65243.41,14.87,62810.88
2388,6,42,2018,,44837.91,,41654.83
2389,6,42,2019,,47472.21,5.88,46042.51
2390,6,42,2020,,48890.23,2.99,46831.24
2391,6,42,2021,,52302.76,6.98,49156.55
2392,6,42,2022,,56160.23,7.38,54042.17
2393,6,42,2023,,62150.15,10.67,58181.64
2394,6,42,2024,,72410.68,16.51,68782.28
2395,6,43,2018,,55854.54,,52794.17
2396,6,43,2019,,57033.51,2.11,54210.93
2397,6,43,2020,,60239.84,5.62,56164.43
2398,6,43,2021,,63765.68,5.85,58636.8
2399,6,43,2022,,67737.58,6.23,63682.52
2400,6,43,2023,,78546.73,15.96,75619.56
2401,6,43,2024,,88598.52,12.8,85143.07
2402,6,44,2018,,65699.65,,63720.29
2403,6,44,2019,,69049.92,5.1,64450.85
2404,6,44,2020,,71201.3,3.12,67250.46
2405,6,44,2021,,74071.75,4.03,70710.04
2406,6,44,2022,,79091.21,6.78,75089.22
2407,6,44,2023,,88361.92,11.72,82049.31
2408,6,44,2024,,102780.27,16.32,95752.94
2409,6,45,2018,,67957.11,,63612.94
2410,6,45,2019,,70202.9,3.3,65142.81
2411,6,45,2020,,74412.27,6.0,69126.67
2412,6,45,2021,,78868.63,5.99,73926.53
2413,6,45,2022,,83285.6,5.6,80525.15
2414,6,45,2023,,93623.33,12.41,89977.47
2415,6,45,2024,,105311.98,12.48,99729.44
2416,6,46,2018,,51048.62,,47482.72
2417,6,46,2019,,52814.15,3.46,49475.13
2418,6,46,2020,,55103.8,4.34,50483.58
2419,6,46,2021,,59185.36,7.41,56696.07
2420,6,46,2022,,62019.06,4.79,57473.65
2421,6,46,2023,,70199.03,13.19,65840.9
2422,6,46,2024,,79062.93,12.63,72749.49
2423,6,47,2018,,35763.67,,33273.37
2424,6,47,2019,,37174.63,3.95,34596.42
2425,6,47,2020,,39372.4,5.91,37603.64
2426,6,47,2021,,41054.08,4.27,38322.34
2427,6,47,2022,,43231.64,5.3,41578.13
2428,6,47,2023,,50376.75,16.53,47997.27
2429,6,47,2024,,55484.71,10.14,50925.64
2430,6,48,2018,,73688.65,,67504.77
2431,6,48,2019,,76741.52,4.14,72453.04
2432,6,48,2020,,80289.53,4.62,76084.36
2433,6,48,2021,,85417.67,6.39,81691.6
2434,6,48,2022,,92379.84,8.15,85496.94
2435,6,48,2023,,102662.57,11.13,94642.91
2436,6,48,2024,,116859.26,13.83,112977.16
2437,6,49,2018,,99753.39,,93227.53
2438,6,49,2019,,103748.62,4.01,98272.37
2439,6,49,2020,,107801.93,3.91,104177.3
2440,6,49,2021,,112443.76,4.31,108056.68
2441,6,49,2022,,119680.53,6.44,109803.93
2442,6,49,2023,,138592.93,15.8,130798.06
2443,6,49,2024,,157346.29,13.53,145153.49
2444,6,50,2018,,98173.35,,93427.02
2445,6,50,2019,,103018.64,4.94,97344.6
2446,6,50,2020,,106604.93,3.48,99731.8
2447,6,50,2021,,116404.87,9.19,112411.83
2448,6,50,2022,,127458.56,9.5,116030.44
2449,6,50,2023,,144314.55,13.22,132322.75
2450,6,50,2024,,165155.53,14.44,154325.93
2451,6,51,2018,,15815.66,,15135.1
2452,6,51,2019,,16366.19,3.48,15742.22
2453,6,51,2020,,17109.81,4.54,15702.81
2454,6,51,2021,,18754.99,9.62,17208.38
2455,6,51,2022,,19656.15,4.8,17963.6
2456,6,51,2023,,22564.01,14.79,21574.27
2457,6,51,2024,,26133.52,15.82,25348.87
2458,6,52,2018,,13543.74,,13104.67
2459,6,52,2019,,13909.84,2.7,13322.49
2460,6,52,2020,,14219.1,2.22,13662.95
2461,6,52,2021,,15172.28,6.7,14194.12
2462,6,52,2022,,15789.56,4.07,14884.77
2463,6,52,2023,,17768.06,12.53,16532.48
2464,6,52,2024,,19559.72,10.08,17846.09
2465,6,53,2018,,9725.06,,9426.03
2466,6,53,2019,,10046.25,3.3,9328.14
2467,6,53,2020,,10544.04,4.96,9950.18
2468,6,53,2021,,11180.66,6.04,10629.54
2469,6,53,2022,,12183.73,8.97,11665.35
2470,6,53,2023,,14035.48,15.2,13104.22
2471,6,53,2024,,15890.6,13.22,14856.49
2472,6,54,2018,,32994.83,,30628.16
2473,6,54,2019,,33736.1,2.25,30905.58
2474,6,54,2020,,34631.35,2.65,33157.12
2475,6,54,2021,,37150.85,7.28,34621.12
2476,6,54,2022,,40623.86,9.35,39190.1
2477,6,54,2023,,47350.18,16.56,45347.2
2478,6,54,2024,,55141.92,16.46,52881.42
2479,6,55,2018,,25341.71,,23870.69
2480,6,55,2019,,25896.95,2.19,24594.59
2481,6,55,2020,,27270.95,5.31,26197.01
2482,6,55,2021,,28680.14,5.17,26624.57
2483,6,55,2022,,30091.81,4.92,28782.67
2484,6,55,2023,,35135.67,16.76,32327.38
2485,6,55,2024,,39037.09,11.1,37050.56
2486,6,56,2018,,14430.74,,13313.05
2487,6,56,2019,,15250.72,5.68,14267.84
2488,6,56,2020,,16117.86,5.69,14943.48
2489,6,56,2021,,17582.27,9.09,16661.91
2490,6,56,2022,,18461.64,5.0,17596.33
2491,6,56,2023,,20957.31,13.52,20025.51
2492,6,56,2024,,23868.35,13.89,23063.22
2493,6,57,2018,,76593.15,,70165.08
2494,6,57,2019,,81175.55,5.98,76741.66
2495,6,57,2020,,84227.18,3.76,78377.31
2496,6,57,2021,,91152.0,8.22,85996.05
2497,6,57,2022,,98278.3,7.82,91862.45
2498,6,57,2023,,114630.36,16.64,104776.02
2499,6,57,2024,,131915.14,15.08,124925.21
2500,6,58,2018,,99776.28,,94791.57
2501,6,58,2019,,105202.38,5.44,100553.81
2502,6,58,2020,,111410.54,5.9,106296.93
2503,6,58,2021,,116663.4,4.71,109336.12
2504,6,58,2022,,125551.01,7.62,118941.08
2505,6,58,2023,,145909.05,16.21,141197.77
2506,6,58,2024,,167981.31,15.13,158346.8
2507,6,59,2018,,11232.78,,10793.59
2508,6,59,2019,,11792.4,4.98,11154.05
2509,6,59,2020,,12473.42,5.78,11883.74
2510,6,59,2021,,13561.09,8.72,12352.15
2511,6,59,2022,,14263.36,5.18,13673.4
2512,6,59,2023,,16368.67,14.76,15027.84
2513,6,59,2024,,18304.22,11.82,16815.37
2514,6,60,2018,,18477.9,,17530.55
2515,6,60,2019,,19315.11,4.53,17580.14
2516,6,60,2020,,20005.92,3.58,19357.15
2517,6,60,2021,,21614.85,8.04,20750.38
2518,6,60,2022,,22513.87,4.16,21459.64
2519,6,60,2023,,25472.63,13.14,23557.03
2520,6,60,2024,,28076.31,10.22,25908.29
2521,7,1,2018,,91549.07,,86808.82
2522,7,1,2019,,94106.3,2.79,88910.98
2523,7,1,2020,,96252.42,2.28,91368.44
2524,7,1,2021,,102136.99,6.11,94365.09
2525,7,1,2022,,107127.86,4.89,101866.82
2526,7,1,2023,,120234.72,12.23,114668.42
2527,7,1,2024,,134263.18,11.67,128309.55
2528,7,2,2018,,78088.31,,72970.5
2529,7,2,2019,,80778.5,3.45,75608.4
2530,7,2,2020,,84402.32,4.49,77058.21
2531,7,2,2021,,89589.4,6.15,83539.61
2532,7,2,2022,,94902.02,5.93,91088.42
2533,7,2,2023,,108869.66,14.72,99089.33
2534,7,2,2024,,125066.77,14.88,114175.52
2535,7,3,2018,,69505.71,,64640.05
2536,7,3,2019,,73053.71,5.1,69415.96
2537,7,3,2020,,75666.47,3.58,71419.06
2538,7,3,2021,,78803.62,4.15,74024.66
2539,7,3,2022,,83745.68,6.27,80877.75
2540,7,3,2023,,95854.76,14.46,87355.25
2541,7,3,2024,,111181.94,15.99,106670.19
2542,7,4,2018,,61989.97,,57862.63
2543,7,4,2019,,64427.46,3.93,59549.68
2544,7,4,2020,,67124.74,4.19,61846.15
2545,7,4,2021,,72786.26,8.43,70411.96
2546,7,4,2022,,75907.28,4.29,72236.26
2547,7,4,2023,,87279.75,14.98,80869.35
2548,7,4,2024,,101073.72,15.8,96653.78
2549,7,5,2018,,76517.23,,72783.43
2550,7,5,2019,,80564.67,5.29,76935.45
2551,7,5,2020,,84620.49,5.03,80059.62
2552,7,5,2021,,88726.34,4.85,84394.06
2553,7,5,2022,,96451.16,8.71,90467.27
2554,7,5,2023,,110865.07,14.94,105736.27
2555,7,5,2024,,127657.67,15.15,121980.16
2556,7,6,2018,,70556.75,,64245.3
2557,7,6,2019,,74485.56,5.57,69161.49
2558,7,6,2020,,77879.76,4.56,73686.68
2559,7,6,2021,,82229.16,5.58,79546.06
2560,7,6,2022,,88908.07,8.12,82381.39
2561,7,6,2023,,99889.26,12.35,93903.92
2562,7,6,2024,,114286.03,14.41,109539.52
2563,7,7,2018,,65124.54,,61632.43
2564,7,7,2019,,66572.62,2.22,63459.86
2565,7,7,2020,,68370.75,2.7,64061.17
2566,7,7,2021,,73644.83,7.71,68224.8
2567,7,7,2022,,78927.26,7.17,72452.09
2568,7,7,2023,,90855.58,15.11,87882.05
2569,7,7,2024,,102078.61,12.35,95581.24
2570,7,8,2018,,76889.24,,71110.31
2571,7,8,2019,,80700.13,4.96,77783.81
2572,7,8,2020,,84466.47,4.67,80096.55
2573,7,8,2021,,90752.88,7.44,82830.0
2574,7,8,2022,,96752.83,6.61,91025.57
2575,7,8,2023,,107943.51,11.57,100804.67
2576,7,8,2024,,121941.11,12.97,112989.08
2577,7,9,2018,,74456.93,,68315.56
2578,7,9,2019,,76501.13,2.75,70417.42
2579,7,9,2020,,81048.58,5.94,76160.69
2580,7,9,2021,,87964.0,8.53,84065.56
2581,7,9,2022,,96140.27,9.3,92353.36
2582,7,9,2023,,106779.51,11.07,102434.79
2583,7,9,2024,,123585.6,15.74,114130.87
2584,7,10,2018,,71200.73,,65846.52
2585,7,10,2019,,74638.25,4.83,72073.01
2586,7,10,2020,,78014.36,4.52,71176.31
2587,7,10,2021,,85277.52,9.31,81874.76
2588,7,10,2022,,89032.73,4.4,84714.73
2589,7,10,2023,,100403.13,12.77,94816.79
2590,7,10,2024,,110808.8,10.36,106950.29
2591,7,11,2018,,95963.34,,92387.31
2592,7,11,2019,,99240.56,3.42,96021.64
2593,7,11,2020,,101870.6,2.65,93757.1
2594,7,11,2021,,110304.16,8.28,103627.1
2595,7,11,2022,,116725.59,5.82,108929.75
2596,7,11,2023,,129343.98,10.81,117922.12
2597,7,11,2024,,145612.63,12.58,134656.86
2598,7,12,2018,,67674.44,,62869.81
2599,7,12,2019,,69216.58,2.28,65477.53
2600,7,12,2020,,71575.23,3.41,66425.73
2601,7,12,2021,,75184.48,5.04,71350.26
2602,7,12,2022,,80407.02,6.95,75045.54
2603,7,12,2023,,90338.35,12.35,87561.86
2604,7,12,2024,,104112.89,15.25,96582.19
2605,7,13,2018,,66463.65,,60699.13
2606,7,13,2019,,68348.61,2.84,62450.03
2607,7,13,2020,,72006.49,5.35,66071.05
2608,7,13,2021,,75756.23,5.21,71569.74
2609,7,13,2022,,80634.39,6.44,75470.04
2610,7,13,2023,,92792.51,15.08,84859.04
2611,7,13,2024,,106597.47,14.88,102720.18
2612,7,14,2018,,77526.95,,74885.8
2613,7,14,2019,,81669.61,5.34,78573.2
2614,7,14,2020,,84795.53,3.83,79542.04
2615,7,14,2021,,91344.86,7.72,88457.77
2616,7,14,2022,,99571.07,9.01,93286.67
2617,7,14,2023,,116080.66,16.58,106951.46
2618,7,14,2024,,134304.3,15.7,129761.08
2619,7,15,2018,,72532.47,,69326.09
2620,7,15,2019,,75019.13,3.43,69174.43
2621,7,15,2020,,78622.87,4.8,75239.11
2622,7,15,2021,,82041.5,4.35,75051.92
2623,7,15,2022,,87255.85,6.36,82078.78
2624,7,15,2023,,96757.83,10.89,89569.51
2625,7,15,2024,,108849.15,12.5,101669.61
2626,7,16,2018,,72341.07,,67629.83
2627,7,16,2019,,76471.84,5.71,69999.8
2628,7,16,2020,,79031.13,3.35,73048.53
2629,7,16,2021,,86801.94,9.83,82947.79
2630,7,16,2022,,90977.35,4.81,85825.08
2631,7,16,2023,,102087.36,12.21,97673.18
2632,7,16,2024,,112462.35,10.16,105724.96
2633,7,17,2018,,63420.32,,59155.63
2634,7,17,2019,,66844.27,5.4,64291.41
2635,7,17,2020,,69608.77,4.14,65310.61
2636,7,17,2021,,76480.55,9.87,73379.99
2637,7,17,2022,,83622.19,9.34,78677.23
2638,7,17,2023,,96296.05,15.16,90194.84
2639,7,17,2024,,108275.28,12.44,101666.54
2640,7,18,2018,,66935.53,,64891.88
2641,7,18,2019,,69834.21,4.33,67473.86
2642,7,18,2020,,72935.73,4.44,67689.31
2643,7,18,2021,,76070.2,4.3,71834.87
2644,7,18,2022,,80979.03,6.45,75416.29
2645,7,18,2023,,91195.03,12.62,83851.09
2646,7,18,2024,,101456.93,11.25,96918.23
2647,7,19,2018,,78344.9,,74518.58
2648,7,19,2019,,82519.86,5.33,76330.64
2649,7,19,2020,,85392.32,3.48,82026.92
2650,7,19,2021,,90300.58,5.75,85213.28
2651,7,19,2022,,94114.15,4.22,87249.17
2652,7,19,2023,,108118.32,14.88,101689.07
2653,7,19,2024,,119269.28,10.31,115277.07
2654,7,20,2018,,61056.48,,57833.79
2655,7,20,2019,,63477.01,3.96,57943.13
2656,7,20,2020,,65478.17,3.15,61378.85
2657,7,20,2021,,71506.11,9.21,65882.62
2658,7,20,2022,,75548.91,5.65,69755.4
2659,7,20,2023,,83882.23,11.03,79287.23
2660,7,20,2024,,92931.94,10.79,85769.48
2661,7,21,2018,,18687.24,,17554.64
2662,7,21,2019,,19417.16,3.91,18557.15
2663,7,21,2020,,20274.61,4.42,19459.49
2664,7,21,2021,,21263.33,4.88,19481.0
2665,7,21,2022,,22317.15,4.96,21549.95
2666,7,21,2023,,25059.88,12.29,24124.01
2667,7,21,2024,,28757.94,14.76,26198.94
2668,7,22,2018,,28747.15,,27291.75
2669,7,22,2019,,29685.41,3.26,28466.14
2670,7,22,2020,,31035.98,4.55,29363.83
2671,7,22,2021,,33625.69,8.34,31141.25
2672,7,22,2022,,36931.17,9.83,34142.53
2673,7,22,2023,,40896.5,10.74,38180.56
2674,7,22,2024,,46318.26,13.26,43777.65
2675,7,23,2018,,20140.27,,19164.07
2676,7,23,2019,,21309.06,5.8,20599.5
2677,7,23,2020,,22222.57,4.29,20866.37
2678,7,23,2021,,24266.15,9.2,23276.12
2679,7,23,2022,,25940.16,6.9,23795.55
2680,7,23,2023,,29985.45,15.59,27598.35
2681,7,23,2024,,34268.16,14.28,31600.56
2682,7,24,2018,,19913.78,,18434.87
2683,7,24,2019,,20479.05,2.84,19436.13
2684,7,24,2020,,21610.76,5.53,20041.86
2685,7,24,2021,,22638.54,4.76,21088.78
2686,7,24,2022,,24138.1,6.62,23062.18
2687,7,24,2023,,27112.05,12.32,25991.51
2688,7,24,2024,,30256.7,11.6,29162.73
2689,7,25,2018,,18022.06,,16992.83
2690,7,25,2019,,19034.06,5.62,18359.18
2691,7,25,2020,,19747.78,3.75,18896.58
2692,7,25,2021,,20771.48,5.18,20046.73
2693,7,25,2022,,21783.35,4.87,20398.04
2694,7,25,2023,,25146.98,15.44,23740.77
2695,7,25,2024,,28039.08,11.5,25721.24
2696,7,26,2018,,9785.01,,9465.31
2697,7,26,2019,,10190.05,4.14,9626.63
2698,7,26,2020,,10422.48,2.28,10068.82
2699,7,26,2021,,10919.98,4.77,10276.5
2700,7,26,2022,,11418.75,4.57,10824.52
2701,7,26,2023,,12646.36,10.75,11841.88
2702,7,26,2024,,14676.38,16.05,13600.4
2703,7,27,2018,,12234.52,,11838.27
2704,7,27,2019,,12517.39,2.31,11995.54
2705,7,27,2020,,12968.84,3.61,12434.71
2706,7,27,2021,,13969.94,7.72,13135.01
2707,7,27,2022,,14757.08,5.63,13762.36
2708,7,27,2023,,17164.91,16.32,16146.65
2709,7,27,2024,,19074.23,11.12,17882.66
2710,7,28,2018,,12813.21,,11859.87
2711,7,28,2019,,13322.85,3.98,12280.6
2712,7,28,2020,,13876.71,4.16,13038.36
2713,7,28,2021,,14934.79,7.62,13641.41
2714,7,28,2022,,15535.96,4.03,14523.97
2715,7,28,2023,,18009.39,15.92,16626.64
2716,7,28,2024,,20278.41,12.6,18919.93
2717,7,29,2018,,18310.66,,17213.95
2718,7,29,2019,,19273.13,5.26,17810.68
2719,7,29,2020,,20338.41,5.53,18748.41
2720,7,29,2021,,21259.43,4.53,19699.73
2721,7,29,2022,,22579.25,6.21,20647.97
2722,7,29,2023,,25215.27,11.67,23149.52
2723,7,29,2024,,28118.42,11.51,27086.83
2724,7,30,2018,,15724.06,,14705.78
2725,7,30,2019,,16312.24,3.74,15053.6
2726,7,30,2020,,16802.29,3.0,16148.13
2727,7,30,2021,,18142.27,7.97,16612.01
2728,7,30,2022,,19280.24,6.27,18203.62
2729,7,30,2023,,21793.5,13.04,20423.98
2730,7,30,2024,,24728.84,13.47,23774.92
2731,7,31,2018,,17137.15,,15667.88
2732,7,31,2019,,17667.32,3.09,16982.34
2733,7,31,2020,,18243.85,3.26,16806.51
2734,7,31,2021,,19404.86,6.36,18261.35
2735,7,31,2022,,20282.75,4.52,18823.53
2736,7,31,2023,,22603.05,11.44,20654.87
2737,7,31,2024,,25549.64,13.04,24142.37
2738,7,32,2018,,17581.95,,16426.02
2739,7,32,2019,,18375.52,4.51,17166.38
2740,7,32,2020,,19368.39,5.4,18403.26
2741,7,32,2021,,20320.56,4.92,19416.71
2742,7,32,2022,,21838.59,7.47,20478.76
2743,7,32,2023,,24779.64,13.47,23542.99
2744,7,32,2024,,27338.99,10.33,25551.61
2745,7,33,2018,,22109.15,,21039.51
2746,7,33,2019,,22726.46,2.79,21630.84
2747,7,33,2020,,23368.88,2.83,22627.84
2748,7,33,2021,,25525.01,9.23,24624.81
2749,7,33,2022,,28058.86,9.93,26603.2
2750,7,33,2023,,31403.6,11.92,29998.89
2751,7,33,2024,,36364.4,15.8,33365.05
2752,7,34,2018,,27145.44,,25779.15
2753,7,34,2019,,28619.76,5.43,26288.09
2754,7,34,2020,,29422.63,2.81,27166.91
2755,7,34,2021,,31423.13,6.8,29081.65
2756,7,34,2022,,33467.59,6.51,31889.24
2757,7,34,2023,,39109.12,16.86,37867.36
2758,7,34,2024,,43249.96,10.59,39831.17
2759,7,35,2018,,15239.19,,14546.24
2760,7,35,2019,,15640.97,2.64,14461.56
2761,7,35,2020,,16351.1,4.54,14985.79
2762,7,35,2021,,17490.75,6.97,16742.56
2763,7,35,2022,,18576.92,6.21,17065.81
2764,7,35,2023,,20849.46,12.23,19864.05
2765,7,35,2024,,23581.34,13.1,22849.89
2766,7,36,2018,,10035.17,,9561.04
2767,7,36,2019,,10259.51,2.24,9823.94
2768,7,36,2020,,10518.95,2.53,10048.58
2769,7,36,2021,,11034.63,4.9,10587.18
2770,7,36,2022,,11667.52,5.74,10672.97
2771,7,36,2023,,13203.46,13.16,12672.76
2772,7,36,2024,,14601.13,10.59,13787.8
2773,7,37,2018,,10203.68,,9854.0
2774,7,37,2019,,10633.39,4.21,10173.36
2775,7,37,2020,,11212.04,5.44,10852.5
2776,7,37,2021,,12223.41,9.02,11500.4
2777,7,37,2022,,12726.45,4.12,11652.06
2778,7,37,2023,,14654.89,15.15,13533.83
2779,7,37,2024,,16516.24,12.7,15858.67
2780,7,38,2018,,14545.65,,14084.79
2781,7,38,2019,,15277.9,5.03,14409.54
2782,7,38,2020,,15788.94,3.34,15133.85
2783,7,38,2021,,16823.57,6.55,15316.17
2784,7,38,2022,,18430.07,9.55,17681.54
2785,7,38,2023,,20833.72,13.04,19983.58
2786,7,38,2024,,23589.95,13.23,21638.67
2787,7,39,2018,,28345.59,,26717.7
2788,7,39,2019,,29070.75,2.56,27748.59
2789,7,39,2020,,29727.02,2.26,28587.44
2790,7,39,2021,,31550.15,6.13,28945.23
2791,7,39,2022,,33917.73,7.5,31138.51
2792,7,39,2023,,38093.48,12.31,36864.88
2793,7,39,2024,,42065.78,10.43,40599.15
2794,7,40,2018,,34331.42,,32375.14
2795,7,40,2019,,36301.3,5.74,33322.16
2796,7,40,2020,,37180.39,2.42,35457.42
2797,7,40,2021,,39223.64,5.5,36830.25
2798,7,40,2022,,41198.98,5.04,38919.98
2799,7,40,2023,,47575.8,15.48,45234.51
2800,7,40,2024,,53556.56,12.57,51253.01
2801,7,41,2018,,24729.31,,23308.17
2802,7,41,2019,,25747.7,4.12,23852.95
2803,7,41,2020,,26675.55,3.6,25868.83
2804,7,41,2021,,27951.84,4.78,25908.77
2805,7,41,2022,,30336.98,8.53,28092.93
2806,7,41,2023,,33555.24,10.61,31251.36
2807,7,41,2024,,37944.11,13.08,36004.35
2808,7,42,2018,,28636.64,,27105.61
2809,7,42,2019,,29810.46,4.1,27947.74
2810,7,42,2020,,31140.75,4.46,30202.5
2811,7,42,2021,,34147.24,9.65,32780.62
2812,7,42,2022,,36564.84,7.08,33590.14
2813,7,42,2023,,41734.62,14.14,38033.21
2814,7,42,2024,,48335.84,15.82,46535.02
2815,7,43,2018,,36666.06,,35304.56
2816,7,43,2019,,38406.36,4.75,34965.96
2817,7,43,2020,,39937.59,3.99,36502.01
2818,7,43,2021,,42434.96,6.25,40428.92
2819,7,43,2022,,45088.4,6.25,41597.1
2820,7,43,2023,,51659.27,14.57,47727.88
2821,7,43,2024,,57127.24,10.58,54409.07
2822,7,44,2018,,40729.39,,38829.29
2823,7,44,2019,,43141.18,5.92,41048.53
2824,7,44,2020,,44221.81,2.5,42405.08
2825,7,44,2021,,48158.75,8.9,45841.0
2826,7,44,2022,,50123.02,4.08,47836.62
2827,7,44,2023,,57881.08,15.48,54926.4
2828,7,44,2024,,65911.73,13.87,63763.39
2829,7,45,2018,,42217.79,,38888.53
2830,7,45,2019,,44692.44,5.86,42531.29
2831,7,45,2020,,47119.13,5.43,43521.37
2832,7,45,2021,,49398.04,4.84,46024.37
2833,7,45,2022,,51472.87,4.2,47514.55
2834,7,45,2023,,59556.28,15.7,54639.14
2835,7,45,2024,,68081.35,14.31,62408.71
2836,7,46,2018,,32543.82,,30037.13
2837,7,46,2019,,34328.76,5.48,31934.8
2838,7,46,2020,,35581.79,3.65,33395.29
2839,7,46,2021,,38697.46,8.76,35487.46
2840,7,46,2022,,42103.91,8.8,39280.29
2841,7,46,2023,,47161.76,12.01,43331.64
2842,7,46,2024,,52141.24,10.56,48259.24
2843,7,47,2018,,22050.87,,20184.55
2844,7,47,2019,,23165.74,5.06,21818.45
2845,7,47,2020,,24488.95,5.71,23176.95
2846,7,47,2021,,26892.88,9.82,25727.34
2847,7,47,2022,,29500.04,9.69,28313.34
2848,7,47,2023,,33246.54,12.7,32181.12
2849,7,47,2024,,38455.22,15.67,37185.68
2850,7,48,2018,,47619.14,,43354.55
2851,7,48,2019,,49082.75,3.07,45394.07
2852,7,48,2020,,51588.07,5.1,48960.83
2853,7,48,2021,,54252.55,5.16,49568.54
2854,7,48,2022,,58519.94,7.87,55856.55
2855,7,48,2023,,66199.49,13.12,64057.19
2856,7,48,2024,,74050.06,11.86,71434.96
2857,7,49,2018,,64306.26,,61548.08
2858,7,49,2019,,66363.82,3.2,61148.53
2859,7,49,2020,,69071.36,4.08,63931.42
2860,7,49,2021,,72874.78,5.51,68798.95
2861,7,49,2022,,79925.72,9.68,73397.96
2862,7,49,2023,,92358.25,15.56,86312.71
2863,7,49,2024,,103852.74,12.45,96677.12
2864,7,50,2018,,61212.28,,57726.33
2865,7,50,2019,,63770.65,4.18,61295.08
2866,7,50,2020,,65919.3,3.37,61388.4
2867,7,50,2021,,70105.3,6.35,67543.93
2868,7,50,2022,,76928.42,9.73,72738.8
2869,7,50,2023,,87095.35,13.22,79954.82
2870,7,50,2024,,97500.38,11.95,92562.77
2871,7,51,2018,,11905.54,,11158.07
2872,7,51,2019,,12184.22,2.34,11570.76
2873,7,51,2020,,12428.7,2.01,11640.31
2874,7,51,2021,,13491.45,8.55,12723.42
2875,7,51,2022,,14427.84,6.94,13615.12
2876,7,51,2023,,16424.92,13.84,15514.61
2877,7,51,2024,,18658.33,13.6,17380.49
2878,7,52,2018,,9243.1,,8927.57
2879,7,52,2019,,9670.92,4.63,9187.1
2880,7,52,2020,,10228.47,5.77,9778.11
2881,7,52,2021,,10966.65,7.22,10180.14
2882,7,52,2022,,11840.63,7.97,11260.07
2883,7,52,2023,,13443.77,13.54,12388.25
2884,7,52,2024,,15613.33,16.14,14493.82
2885,7,53,2018,,6551.2,,6324.88
2886,7,53,2019,,6693.75,2.18,6305.38
2887,7,53,2020,,7001.96,4.6,6422.46
2888,7,53,2021,,7367.49,5.22,7027.92
2889,7,53,2022,,7937.49,7.74,7303.27
2890,7,53,2023,,8974.95,13.07,8369.33
